run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_fitted_latent_shuffle__novel_generalization__s0,fastf1_stint_full_uncapped,inr_transformer_fitted_latent_shuffle,novel_generalization,0,0.5714285714285714,0.8888888888888888,0.35714285714285715,1.0,0.004500565584748983,0.7647354006767273,0.5800519387224697,0.10323075205087662,0.8744915097796704,,,1.0,1.3183912502059936,18,14,14,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__vqvae__specialization__s1,fastf1_stint_full_uncapped,vqvae,specialization,1,0.5,0.5,0.5,0.75,nan,0.3434756398200989,0.3120671593178178,0.03776371479034424,0.5860679481255555,,,1.0,1.1006465421447753,42,4,4,4
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_diffusion_history_conditioned_shuffle__specialization__s0,fastf1_stint_full_uncapped,inr_diffusion_history_conditioned_shuffle,specialization,0,0.25,0.25,0.5,0.75,nan,1.6688323020935059,1.152005269278213,0.5257147550582886,1.2918329234438584,,,1.0,1.4486325250396728,42,4,4,4
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_diffusion_history_conditioned_shuffle__novel_generalization__s1,fastf1_stint_full_uncapped,inr_diffusion_history_conditioned_shuffle,novel_generalization,1,0.21428571428571427,0.3333333333333333,0.5714285714285714,0.8571428571428571,0.48141270875930786,0.9067226648330688,0.8655418923340302,0.2432304471731186,0.9522198616039622,,,1.0,1.0475780235061645,18,14,14,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_fitted_latent_shuffle__new_policy__s1,fastf1_stint_full_uncapped,inr_transformer_fitted_latent_shuffle,new_policy,1,0.6428571428571429,1.0,0.5714285714285714,0.8571428571428571,0.011100327596068382,0.3039720058441162,0.35586216323804,0.05011091008782387,0.5513365631301049,,,1.0,0.8541846738586426,42,14,14,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_history_conditioned_shuffle__single_shift__s0,fastf1_stint_full_uncapped,inr_transformer_history_conditioned_shuffle,single_shift,0,0.5,0.5,0.5,0.8333333333333334,nan,0.5622797012329102,0.3840104766197995,0.06717795133590698,0.7498531197727394,,,1.0,1.464230106903076,42,6,6,1
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_fitted_latent_shuffle__specialization__s1,fastf1_stint_full_uncapped,inr_transformer_fitted_latent_shuffle,specialization,1,1.0,1.0,0.75,0.75,nan,0.4619474411010742,0.4197055307155194,0.03471216931939125,0.6796671546434139,,,1.0,1.1006465421447753,42,4,4,4
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__state_action_bem__new_policy__s1,fastf1_stint_full_uncapped,state_action_bem,new_policy,1,0.35714285714285715,0.5555555555555556,0.5,0.8571428571428571,0.40601521730422974,0.13245296478271484,0.15506361661159263,0.04559393972158432,0.3639408808896231,,,1.0,0.8541846738586426,42,14,14,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__vqvae__novel_generalization__s0,fastf1_stint_full_uncapped,vqvae,novel_generalization,0,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.6428571428571429,0.44617971777915955,0.723235547542572,0.5485742926688638,0.1169407069683075,0.8504325649588991,,,1.0,1.3183912502059936,18,14,14,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_history_conditioned_shuffle__generalization__s1,fastf1_stint_full_uncapped,inr_transformer_history_conditioned_shuffle,generalization,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,nan,0.2611834704875946,0.3369033116264878,0.04267359524965286,0.5110611220662306,,,1.0,0.7752475605735779,18,9,9,0
